Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 77.5,Team Total,DraftKings,77.5,-295.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 78.5,Team Total,DraftKings,78.5,-360.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 79.5,Team Total,DraftKings,79.5,-425.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 80.5,Team Total,DraftKings,80.5,-525.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 81.5,Team Total,DraftKings,81.5,-650.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 78.5,Team Total,DraftKings,78.5,-800.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 79.5,Team Total,DraftKings,79.5,-650.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 80.5,Team Total,DraftKings,80.5,-500.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 81.5,Team Total,DraftKings,81.5,-400.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 82.5,Team Total,DraftKings,82.5,-330.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 83.5,Team Total,DraftKings,83.5,-265.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 84.5,Team Total,DraftKings,84.5,-220.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 85.5,Team Total,DraftKings,85.5,-180.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 86.5,Team Total,DraftKings,86.5,-150.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 88.5,Team Total,DraftKings,88.5,-105.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 89.5,Team Total,DraftKings,89.5,115.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 90.5,Team Total,DraftKings,90.5,135.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 91.5,Team Total,DraftKings,91.5,160.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 92.5,Team Total,DraftKings,92.5,190.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 93.5,Team Total,DraftKings,93.5,220.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 94.5,Team Total,DraftKings,94.5,265.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 95.5,Team Total,DraftKings,95.5,310.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 96.5,Team Total,DraftKings,96.5,370.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 97.5,Team Total,DraftKings,97.5,425.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Over 98.5,Team Total,DraftKings,98.5,500.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 78.5,Team Total,DraftKings,78.5,450.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 79.5,Team Total,DraftKings,79.5,380.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 80.5,Team Total,DraftKings,80.5,320.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 81.5,Team Total,DraftKings,81.5,270.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 82.5,Team Total,DraftKings,82.5,225.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 83.5,Team Total,DraftKings,83.5,190.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 84.5,Team Total,DraftKings,84.5,160.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 85.5,Team Total,DraftKings,85.5,135.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 86.5,Team Total,DraftKings,86.5,110.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 88.5,Team Total,DraftKings,88.5,-130.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 89.5,Team Total,DraftKings,89.5,-155.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 90.5,Team Total,DraftKings,90.5,-185.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 91.5,Team Total,DraftKings,91.5,-220.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 92.5,Team Total,DraftKings,92.5,-265.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 93.5,Team Total,DraftKings,93.5,-320.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 94.5,Team Total,DraftKings,94.5,-400.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 95.5,Team Total,DraftKings,95.5,-500.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 96.5,Team Total,DraftKings,96.5,-600.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 97.5,Team Total,DraftKings,97.5,-800.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico Under 98.5,Team Total,DraftKings,98.5,-1000.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,Over 160,Total Points,DraftKings,160.0,-108.0,
87393-21650-2024-12-31,Fresno State vs New Mexico,Under 160,Total Points,DraftKings,160.0,-112.0,
36652-21229-2024-12-31,Providence vs Marquette,Marquette,Moneyline,DraftKings,,-250.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Providence,Moneyline,DraftKings,,205.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Marquette -5.5,Point Spread,DraftKings,-5.5,-110.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Providence +5.5,Point Spread,DraftKings,5.5,-110.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 64.5,Team Total,DraftKings,64.5,-800.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 65.5,Team Total,DraftKings,65.5,-600.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 66.5,Team Total,DraftKings,66.5,-500.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 67.5,Team Total,DraftKings,67.5,-400.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 68.5,Team Total,DraftKings,68.5,-330.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 69.5,Team Total,DraftKings,69.5,-265.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 70.5,Team Total,DraftKings,70.5,-220.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 71.5,Team Total,DraftKings,71.5,-185.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 72.5,Team Total,DraftKings,72.5,-150.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 74.5,Team Total,DraftKings,74.5,-105.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 75.5,Team Total,DraftKings,75.5,110.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 76.5,Team Total,DraftKings,76.5,130.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 77.5,Team Total,DraftKings,77.5,155.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 78.5,Team Total,DraftKings,78.5,185.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 79.5,Team Total,DraftKings,79.5,220.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 80.5,Team Total,DraftKings,80.5,260.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 81.5,Team Total,DraftKings,81.5,310.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 82.5,Team Total,DraftKings,82.5,370.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 83.5,Team Total,DraftKings,83.5,425.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Over 84.5,Team Total,DraftKings,84.5,500.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 64.5,Team Total,DraftKings,64.5,450.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 65.5,Team Total,DraftKings,65.5,370.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 66.5,Team Total,DraftKings,66.5,320.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 67.5,Team Total,DraftKings,67.5,265.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 68.5,Team Total,DraftKings,68.5,225.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 69.5,Team Total,DraftKings,69.5,190.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 70.5,Team Total,DraftKings,70.5,160.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 71.5,Team Total,DraftKings,71.5,135.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 72.5,Team Total,DraftKings,72.5,110.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 74.5,Team Total,DraftKings,74.5,-125.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 75.5,Team Total,DraftKings,75.5,-150.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 76.5,Team Total,DraftKings,76.5,-180.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 77.5,Team Total,DraftKings,77.5,-215.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 78.5,Team Total,DraftKings,78.5,-260.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 79.5,Team Total,DraftKings,79.5,-320.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 80.5,Team Total,DraftKings,80.5,-390.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 81.5,Team Total,DraftKings,81.5,-475.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 82.5,Team Total,DraftKings,82.5,-600.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 83.5,Team Total,DraftKings,83.5,-750.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Marquette Under 84.5,Team Total,DraftKings,84.5,-1000.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 59.5,Team Total,DraftKings,59.5,-750.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 60.5,Team Total,DraftKings,60.5,-575.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 61.5,Team Total,DraftKings,61.5,-475.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 62.5,Team Total,DraftKings,62.5,-370.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 63.5,Team Total,DraftKings,63.5,-310.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 64.5,Team Total,DraftKings,64.5,-240.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 65.5,Team Total,DraftKings,65.5,-195.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 66.5,Team Total,DraftKings,66.5,-165.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 67.5,Team Total,DraftKings,67.5,-135.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 69.5,Team Total,DraftKings,69.5,100.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 70.5,Team Total,DraftKings,70.5,120.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 71.5,Team Total,DraftKings,71.5,140.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 72.5,Team Total,DraftKings,72.5,165.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 73.5,Team Total,DraftKings,73.5,195.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 74.5,Team Total,DraftKings,74.5,230.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 75.5,Team Total,DraftKings,75.5,270.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 76.5,Team Total,DraftKings,76.5,310.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 77.5,Team Total,DraftKings,77.5,360.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 78.5,Team Total,DraftKings,78.5,425.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Over 79.5,Team Total,DraftKings,79.5,475.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 59.5,Team Total,DraftKings,59.5,425.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 60.5,Team Total,DraftKings,60.5,360.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 61.5,Team Total,DraftKings,61.5,300.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 62.5,Team Total,DraftKings,62.5,255.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 63.5,Team Total,DraftKings,63.5,215.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 64.5,Team Total,DraftKings,64.5,170.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 65.5,Team Total,DraftKings,65.5,145.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 66.5,Team Total,DraftKings,66.5,120.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 67.5,Team Total,DraftKings,67.5,100.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 69.5,Team Total,DraftKings,69.5,-140.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 70.5,Team Total,DraftKings,70.5,-165.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 71.5,Team Total,DraftKings,71.5,-195.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 72.5,Team Total,DraftKings,72.5,-230.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 73.5,Team Total,DraftKings,73.5,-280.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 74.5,Team Total,DraftKings,74.5,-340.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 75.5,Team Total,DraftKings,75.5,-400.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 76.5,Team Total,DraftKings,76.5,-500.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 77.5,Team Total,DraftKings,77.5,-600.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 78.5,Team Total,DraftKings,78.5,-750.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Providence Under 79.5,Team Total,DraftKings,79.5,-900.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Over 142.5,Total Points,DraftKings,142.5,-110.0,
36652-21229-2024-12-31,Providence vs Marquette,Under 142.5,Total Points,DraftKings,142.5,-110.0,
29382-35775-2024-12-31,Nevada vs Utah State,Nevada -3,Point Spread,BookMaker,-3.0,-110.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Utah State +3,Point Spread,BookMaker,3.0,-110.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Over 143.5,Total Points,BookMaker,143.5,-119.0,
29382-35775-2024-12-31,Nevada vs Utah State,Under 143.5,Total Points,BookMaker,143.5,-102.0,
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State -6,Point Spread,BookMaker,-6.0,-115.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming +6,Point Spread,BookMaker,6.0,-105.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Over 137.5,Total Points,BookMaker,137.5,-105.0,
28802-29071-2024-12-31,Wyoming vs Boise State,Under 137.5,Total Points,BookMaker,137.5,-115.0,
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Morehead State +1,Point Spread,BookMaker,1.0,-110.0,Morehead State
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Southern Indiana -1,Point Spread,BookMaker,-1.0,-110.0,Southern Indiana
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Over 140,Total Points,BookMaker,140.0,-110.0,
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Under 140,Total Points,BookMaker,140.0,-110.0,
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State +15.5,Point Spread,BookMaker,15.5,-110.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico -15.5,Point Spread,BookMaker,-15.5,-110.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,Over 160.5,Total Points,BookMaker,160.5,-103.0,
87393-21650-2024-12-31,Fresno State vs New Mexico,Under 160.5,Total Points,BookMaker,160.5,-118.0,
36652-21229-2024-12-31,Providence vs Marquette,Marquette -5,Point Spread,BookMaker,-5.0,-110.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Providence +5,Point Spread,BookMaker,5.0,-110.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Over 143.5,Total Points,BookMaker,143.5,-103.0,
36652-21229-2024-12-31,Providence vs Marquette,Under 143.5,Total Points,BookMaker,143.5,-117.0,
44282-17774-2024-12-31,San Jose State vs Colorado State,Colorado State -4,Point Spread,BetOnline,-4.0,-115.0,Colorado State
44282-17774-2024-12-31,San Jose State vs Colorado State,San Jose State +4,Point Spread,BetOnline,4.0,-105.0,San Jose State
44282-17774-2024-12-31,San Jose State vs Colorado State,Over 139.5,Total Points,BetOnline,139.5,-110.0,
44282-17774-2024-12-31,San Jose State vs Colorado State,Under 139.5,Total Points,BetOnline,139.5,-110.0,
34537-32876-2024-12-31,Duke vs Virginia Tech,Duke -25,Point Spread,BetOnline,-25.0,-105.0,Duke
34537-32876-2024-12-31,Duke vs Virginia Tech,Virginia Tech +25,Point Spread,BetOnline,25.0,-115.0,Virginia Tech
34537-32876-2024-12-31,Duke vs Virginia Tech,Over 135.5,Total Points,BetOnline,135.5,-110.0,
34537-32876-2024-12-31,Duke vs Virginia Tech,Under 135.5,Total Points,BetOnline,135.5,-110.0,
15355-53245-2024-12-31,Richmond vs George Washington,George Washington -3.5,Point Spread,BetOnline,-3.5,-110.0,George Washington
15355-53245-2024-12-31,Richmond vs George Washington,Richmond +3.5,Point Spread,BetOnline,3.5,-110.0,Richmond
15355-53245-2024-12-31,Richmond vs George Washington,Over 146.5,Total Points,BetOnline,146.5,-110.0,
15355-53245-2024-12-31,Richmond vs George Washington,Under 146.5,Total Points,BetOnline,146.5,-110.0,
16361-42773-2024-12-31,Air Force vs UNLV,Air Force +8,Point Spread,BetOnline,8.0,-110.0,Air Force
16361-42773-2024-12-31,Air Force vs UNLV,UNLV -8,Point Spread,BetOnline,-8.0,-110.0,UNLV
16361-42773-2024-12-31,Air Force vs UNLV,Over 133,Total Points,BetOnline,133.0,-110.0,
16361-42773-2024-12-31,Air Force vs UNLV,Under 133,Total Points,BetOnline,133.0,-110.0,
18477-12271-2024-12-31,North Texas vs UAB,North Texas -5,Point Spread,BetOnline,-5.0,-105.0,North Texas
18477-12271-2024-12-31,North Texas vs UAB,UAB +5,Point Spread,BetOnline,5.0,-115.0,UAB
18477-12271-2024-12-31,North Texas vs UAB,Over 141.5,Total Points,BetOnline,141.5,-110.0,
18477-12271-2024-12-31,North Texas vs UAB,Under 141.5,Total Points,BetOnline,141.5,-110.0,
44282-17774-2024-12-31,San Jose State vs Colorado State,Colorado State,Moneyline,DraftKings,,-205.0,Colorado State
44282-17774-2024-12-31,San Jose State vs Colorado State,San Jose State,Moneyline,DraftKings,,170.0,San Jose State
44282-17774-2024-12-31,San Jose State vs Colorado State,Colorado State -4.5,Point Spread,DraftKings,-4.5,-108.0,Colorado State
44282-17774-2024-12-31,San Jose State vs Colorado State,San Jose State +4.5,Point Spread,DraftKings,4.5,-112.0,San Jose State
44282-17774-2024-12-31,San Jose State vs Colorado State,Colorado State Over 62.5,Team Total,DraftKings,62.5,-900.0,Colorado State
44282-17774-2024-12-31,San Jose State vs Colorado State,Colorado State Over 63.5,Team Total,DraftKings,63.5,-700.0,Colorado State
